Name of Restaurant,City,Country Code,Day of Week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Chophouse,Sydney,AU,0,12,0,23,0
Chophouse,Sydney,AU,1,12,0,23,0
Chophouse,Sydney,AU,2,12,0,23,0
Chophouse,Sydney,AU,3,12,0,23,0
Chophouse,Sydney,AU,4,12,0,23,0
Chophouse,Sydney,AU,5,18,0,23,0
Chopper's Sports Grill,Denver,US,0,11,0,0,0
Chopper's Sports Grill,Denver,US,1,11,0,0,0
Chopper's Sports Grill,Denver,US,2,11,0,0,0
Chopper's Sports Grill,Denver,US,3,11,0,2,0
Chopper's Sports Grill,Denver,US,4,11,0,2,0
Chopper's Sports Grill,Denver,US,5,11,0,2,0
Chopper's Sports Grill,Denver,US,6,11,0,0,0
Chopt Creative Salad Company,Charlotte,US,0,10,0,22,0
Chopt Creative Salad Company,Charlotte,US,1,10,0,22,0
Chopt Creative Salad Company,Charlotte,US,2,10,0,22,0
Chopt Creative Salad Company,Charlotte,US,3,10,0,22,0
Chopt Creative Salad Company,Charlotte,US,4,10,0,22,0
Chopt Creative Salad Company,Charlotte,US,5,10,0,22,0
Chopt Creative Salad Company,Charlotte,US,6,10,0,22,0
Chow - Church,San Francisco,US,0,8,0,22,30
Chow - Church,San Francisco,US,1,8,0,22,30
Chow - Church,San Francisco,US,2,8,0,22,30
Chow - Church,San Francisco,US,3,8,0,22,30
Chow - Church,San Francisco,US,4,8,0,23,0
Chow - Church,San Francisco,US,5,8,0,23,0
Chow - Church,San Francisco,US,6,8,0,22,30
Chow Down,Brisbane,AU,0,11,0,22,0
Chow Down,Brisbane,AU,1,11,0,22,0
Chow Down,Brisbane,AU,2,11,0,22,0
Chow Down,Brisbane,AU,3,11,0,22,0
Chow Down,Brisbane,AU,4,11,0,0,0
Chow Down,Brisbane,AU,5,11,0,0,0
Chow Down,Brisbane,AU,6,11,0,22,0
Chow,Glasgow,GB,0,12,0,14,0
Chow,Glasgow,GB,0,17,0,23,30
Chow,Glasgow,GB,1,12,0,14,0
Chow,Glasgow,GB,1,17,0,23,30
Chow,Glasgow,GB,2,12,0,14,0
Chow,Glasgow,GB,2,17,0,23,30
Chow,Glasgow,GB,3,12,0,14,0
Chow,Glasgow,GB,3,17,0,23,30
Chow,Glasgow,GB,4,12,0,14,0
Chow,Glasgow,GB,4,17,0,0,0
Chow,Glasgow,GB,5,12,0,14,0
Chow,Glasgow,GB,5,17,0,0,0
Chow,Glasgow,GB,6,16,30,23,30
Chow,Las Vegas,US,1,11,30,20,0
Chow,Las Vegas,US,2,11,30,20,0
Chow,Las Vegas,US,3,11,30,20,0
Chow,Las Vegas,US,4,11,30,20,0
Chow,Las Vegas,US,5,11,30,20,0
Chow Urban Grill,Denver,US,0,15,0,22,0
Chow Urban Grill,Denver,US,1,15,0,22,0
Chow Urban Grill,Denver,US,2,15,0,22,0
Chow Urban Grill,Denver,US,3,15,0,22,0
Chow Urban Grill,Denver,US,4,11,0,23,0
Chow Urban Grill,Denver,US,5,11,0,23,0
Chow Urban Grill,Denver,US,6,11,0,22,0
Chris Z's,Birmingham,US,0,6,30,15,0
Chris Z's,Birmingham,US,1,6,30,15,0
Chris Z's,Birmingham,US,2,6,30,15,0
Chris Z's,Birmingham,US,3,6,30,15,0
Chris Z's,Birmingham,US,4,6,30,15,0
Chris Z's,Birmingham,US,5,7,0,14,0
Christakis Greek Taverna,Liverpool,GB,0,14,0,0,0
Christakis Greek Taverna,Liverpool,GB,1,14,0,0,0
Christakis Greek Taverna,Liverpool,GB,2,14,0,0,0
Christakis Greek Taverna,Liverpool,GB,3,14,0,0,0
Christakis Greek Taverna,Liverpool,GB,4,16,0,2,0
Christakis Greek Taverna,Liverpool,GB,5,16,0,2,0
Christakis Greek Taverna,Liverpool,GB,6,14,0,0,0
Chrome Bar and Grille,Detroit,US,0,16,0,23,0
Chrome Bar and Grille,Detroit,US,1,16,0,23,0
Chrome Bar and Grille,Detroit,US,2,16,0,23,0
Chrome Bar and Grille,Detroit,US,3,16,0,23,0
Chrome Bar and Grille,Detroit,US,4,12,0,0,0
Chrome Bar and Grille,Detroit,US,5,12,0,0,0
Chrome Bar and Grille,Detroit,US,6,12,0,0,0
Chubby Noodle,San Francisco,US,0,17,30,23,0
Chubby Noodle,San Francisco,US,1,17,30,23,0
Chubby Noodle,San Francisco,US,2,17,30,23,0
Chubby Noodle,San Francisco,US,3,17,30,23,0
Chubby Noodle,San Francisco,US,4,17,30,23,0
Chubby Noodle,San Francisco,US,5,10,0,23,0
Chubby Noodle,San Francisco,US,6,10,0,23,0
Chuck and Blade,New York,US,0,17,0,22,0
Chuck and Blade,New York,US,1,17,0,22,0
Chuck and Blade,New York,US,2,17,0,22,30
Chuck and Blade,New York,US,3,17,0,22,30
Chuck and Blade,New York,US,4,17,0,23,0
Chuck and Blade,New York,US,5,11,30,23,0
Chuck and Blade,New York,US,6,11,30,22,0
Chuckle Deli,Melbourne,AU,0,11,0,17,0
Chuckle Deli,Melbourne,AU,1,11,0,17,0
Chuckle Deli,Melbourne,AU,2,11,0,17,0
Chuckle Deli,Melbourne,AU,3,11,0,17,0
Chuckle Deli,Melbourne,AU,4,11,0,17,0
Chuckle Park,Melbourne,AU,0,12,0,1,0
Chuckle Park,Melbourne,AU,1,12,0,1,0
Chuckle Park,Melbourne,AU,2,12,0,1,0
Chuckle Park,Melbourne,AU,3,12,0,1,0
Chuckle Park,Melbourne,AU,4,12,0,1,0
Chuckle Park,Melbourne,AU,5,12,0,1,0
Chuckle Park,Melbourne,AU,6,12,0,1,0
Chur Burger,Surry Hills,AU,0,11,30,17,0
Chur Burger,Surry Hills,AU,1,11,30,22,0
Chur Burger,Surry Hills,AU,2,11,30,22,0
Chur Burger,Surry Hills,AU,3,11,30,22,0
Chur Burger,Surry Hills,AU,4,11,30,22,0
Chur Burger,Surry Hills,AU,5,11,30,22,0
Church On The Hill,Glasgow,GB,0,11,30,23,0
Church On The Hill,Glasgow,GB,1,11,30,23,0
Church On The Hill,Glasgow,GB,2,11,30,23,0
Church On The Hill,Glasgow,GB,3,11,30,23,0
Church On The Hill,Glasgow,GB,4,11,30,0,0
Church On The Hill,Glasgow,GB,5,11,30,0,0
Church On The Hill,Glasgow,GB,6,12,30,23,0
ChurchKey,Washington,US,0,16,0,1,0
ChurchKey,Washington,US,1,16,0,1,0
ChurchKey,Washington,US,2,16,0,1,0
ChurchKey,Washington,US,3,16,0,1,0
ChurchKey,Washington,US,4,16,0,2,0
ChurchKey,Washington,US,5,12,0,2,0
ChurchKey,Washington,US,6,12,0,1,0
Churros El Guero,San Jose,US,1,11,0,21,0
Churros El Guero,San Jose,US,2,11,0,21,0
Churros El Guero,San Jose,US,3,11,0,21,0
Churros El Guero,San Jose,US,4,11,0,21,0
Churros El Guero,San Jose,US,5,11,0,21,0
Churros El Guero,San Jose,US,6,11,0,21,0
Chutney's,Boston,US,0,11,0,0,0
Chutney's,Boston,US,1,11,0,0,0
Chutney's,Boston,US,2,11,0,0,0
Chutney's,Boston,US,3,11,0,0,0
Chutney's,Boston,US,4,11,0,0,0
Chutney's,Boston,US,5,11,0,0,0
Chutney's,Boston,US,6,11,0,0,0
Chutneys,London,GB,0,12,0,23,30
Chutneys,London,GB,1,12,0,23,30
Chutneys,London,GB,2,12,0,23,30
Chutneys,London,GB,3,12,0,23,30
Chutneys,London,GB,4,12,0,23,30
Chutneys,London,GB,5,12,0,23,30
Chutneys,London,GB,6,12,0,23,30
Ciao Bella,London,GB,0,12,0,23,30
Ciao Bella,London,GB,1,12,0,23,30
Ciao Bella,London,GB,2,12,0,23,30
Ciao Bella,London,GB,3,12,0,23,30
Ciao Bella,London,GB,4,12,0,23,30
Ciao Bella,London,GB,5,12,0,23,30
Ciao Bella,London,GB,6,12,0,22,30
Ciao Italia,South Perth,AU,1,17,0,22,0
Ciao Italia,South Perth,AU,2,17,0,22,0
Ciao Italia,South Perth,AU,3,17,0,22,0
Ciao Italia,South Perth,AU,4,17,0,22,0
Ciao Italia,South Perth,AU,5,17,0,22,0
Cibo,Auckland,NZ,0,12,0,14,30
Cibo,Auckland,NZ,0,17,30,22,30
Cibo,Auckland,NZ,1,12,0,14,30
Cibo,Auckland,NZ,1,17,30,22,30
Cibo,Auckland,NZ,2,12,0,14,30
Cibo,Auckland,NZ,2,17,30,22,30
Cibo,Auckland,NZ,3,12,0,14,30
Cibo,Auckland,NZ,3,17,30,22,30
Cibo,Auckland,NZ,4,12,0,14,30
Cibo,Auckland,NZ,4,17,30,22,30
Cibo,Auckland,NZ,5,17,30,22,30
Cicchetti,Seattle,US,0,17,0,1,0
Cicchetti,Seattle,US,1,17,0,1,0
Cicchetti,Seattle,US,2,17,0,1,0
Cicchetti,Seattle,US,3,17,0,1,0
Cicchetti,Seattle,US,4,17,0,2,0
Cicchetti,Seattle,US,5,17,0,2,0
Cicchetti,Seattle,US,6,17,0,2,0
Ciccio,New York,US,0,11,30,22,30
Ciccio,New York,US,1,11,30,23,0
Ciccio,New York,US,2,11,30,23,0
Ciccio,New York,US,3,11,30,23,0
Ciccio,New York,US,4,11,30,0,0
Ciccio,New York,US,5,16,30,23,30
Ciccio,New York,US,6,16,30,23,0
Cinquecento,Boston,US,0,17,0,0,0
Cinquecento,Boston,US,1,17,0,0,0
Cinquecento,Boston,US,2,17,0,0,0
Cinquecento,Boston,US,3,17,0,1,0
Cinquecento,Boston,US,4,17,0,1,0
Cinquecento,Boston,US,5,10,0,1,0
Cinquecento,Boston,US,6,10,0,0,0
Circa 1890 Saloon,Detroit,US,0,11,0,2,0
Circa 1890 Saloon,Detroit,US,1,11,0,2,0
Circa 1890 Saloon,Detroit,US,2,11,0,2,0
Circa 1890 Saloon,Detroit,US,3,11,0,2,0
Circa 1890 Saloon,Detroit,US,4,11,0,2,0
Circa 1890 Saloon,Detroit,US,5,12,0,2,0
CIRCA at Foggy Bottom,Washington,US,0,11,0,22,30
CIRCA at Foggy Bottom,Washington,US,1,11,0,22,30
CIRCA at Foggy Bottom,Washington,US,2,11,0,22,30
CIRCA at Foggy Bottom,Washington,US,3,11,0,23,30
CIRCA at Foggy Bottom,Washington,US,4,11,0,0,0
CIRCA at Foggy Bottom,Washington,US,5,10,0,0,0
CIRCA at Foggy Bottom,Washington,US,6,10,0,22,30
Circa,Seattle,US,0,11,30,21,0
Circa,Seattle,US,1,11,30,22,0
Circa,Seattle,US,2,11,30,22,0
Circa,Seattle,US,3,11,30,22,0
Circa,Seattle,US,4,11,30,22,0
Circa,Seattle,US,5,9,0,14,0
Circa,Seattle,US,5,17,0,22,0
Circa,Seattle,US,6,9,0,14,0
Circa,Seattle,US,6,17,0,21,0
Cirilo's Noodle Bar & Grill,London,GB,0,17,0,23,0
Cirilo's Noodle Bar & Grill,London,GB,1,17,0,23,0
Cirilo's Noodle Bar & Grill,London,GB,2,11,30,23,0
Cirilo's Noodle Bar & Grill,London,GB,3,11,30,23,0
Cirilo's Noodle Bar & Grill,London,GB,4,11,30,23,0
Cirilo's Noodle Bar & Grill,London,GB,5,15,0,23,0
Cirilo's Noodle Bar & Grill,London,GB,6,15,0,23,0
Cisco's Restaurant Mexicano,Kingston,AU,0,11,30,14,30
Cisco's Restaurant Mexicano,Kingston,AU,1,11,30,14,30
Cisco's Restaurant Mexicano,Kingston,AU,2,11,30,14,30
Cisco's Restaurant Mexicano,Kingston,AU,3,11,30,14,30
Cisco's Restaurant Mexicano,Kingston,AU,4,11,30,14,30
Cisco's Restaurant Mexicano,Kingston,AU,5,11,30,14,30
Cisco's Restaurant Mexicano,Kingston,AU,6,11,30,14,30
Citi Cafe,San Jose,US,1,11,30,20,30
Citi Cafe,San Jose,US,2,11,30,20,30
Citi Cafe,San Jose,US,3,11,30,20,30
Citi Cafe,San Jose,US,4,11,30,20,30
Citi Cafe,San Jose,US,5,11,30,20,30
Citi Cafe,San Jose,US,6,11,0,20,0
Citizen Public House & Oyster Bar,Boston,US,0,17,0,2,0
Citizen Public House & Oyster Bar,Boston,US,1,17,0,2,0
Citizen Public House & Oyster Bar,Boston,US,2,17,0,2,0
Citizen Public House & Oyster Bar,Boston,US,3,17,0,2,0
Citizen Public House & Oyster Bar,Boston,US,4,17,0,2,0
Citizen Public House & Oyster Bar,Boston,US,5,17,0,2,0
Citizen Public House & Oyster Bar,Boston,US,6,11,0,2,0
Citizen,Seattle,US,0,7,0,21,0
Citizen,Seattle,US,1,7,0,21,0
Citizen,Seattle,US,2,7,0,21,0
Citizen,Seattle,US,3,7,0,21,0
Citizen,Seattle,US,4,7,0,22,0
Citizen,Seattle,US,5,7,0,22,0
Citizen,Seattle,US,6,7,0,15,30
City Acre Brewing,Houston,US,0,16,0,22,0
City Acre Brewing,Houston,US,2,16,0,22,0
City Acre Brewing,Houston,US,3,16,0,22,0
City Acre Brewing,Houston,US,4,16,0,23,0
City Acre Brewing,Houston,US,5,11,0,23,0
City Acre Brewing,Houston,US,6,11,0,20,0
City Cafe,Liverpool,GB,0,8,0,16,0
City Cafe,Liverpool,GB,1,8,0,16,0
City Cafe,Liverpool,GB,2,8,0,16,0
City Cafe,Liverpool,GB,3,8,0,16,0
City Cafe,Liverpool,GB,4,8,0,16,0
City Cafe,Liverpool,GB,5,9,0,17,0
City Cafe,Liverpool,GB,6,9,30,18,0
City Place Cafe,Washington,US,0,7,0,16,0
City Place Cafe,Washington,US,1,7,0,16,0
City Place Cafe,Washington,US,2,7,0,16,0
City Place Cafe,Washington,US,3,7,0,16,0
City Place Cafe,Washington,US,4,7,0,16,0
City Square Deli & Grill,Phoenix,US,0,7,0,16,0
City Square Deli & Grill,Phoenix,US,1,7,0,16,0
City Square Deli & Grill,Phoenix,US,2,7,0,16,0
City Square Deli & Grill,Phoenix,US,3,7,0,16,0
City Square Deli & Grill,Phoenix,US,4,7,0,16,0
City Table,Boston,US,0,6,30,23,0
City Table,Boston,US,1,6,30,23,0
City Table,Boston,US,2,6,30,23,0
City Table,Boston,US,3,6,30,1,0
City Table,Boston,US,4,6,30,1,0
City Table,Boston,US,5,7,0,1,0
City Table,Boston,US,6,7,0,23,0
City Tap House,Washington,US,0,11,30,0,0
City Tap House,Washington,US,1,11,30,0,0
City Tap House,Washington,US,2,11,30,0,0
City Tap House,Washington,US,3,11,30,1,0
City Tap House,Washington,US,4,11,30,3,0
City Tap House,Washington,US,5,11,0,3,0
City Tap House,Washington,US,6,11,0,0,0
City Wine Bar,Liverpool,GB,0,11,30,0,0
City Wine Bar,Liverpool,GB,1,11,30,0,0
City Wine Bar,Liverpool,GB,2,11,30,0,0
City Wine Bar,Liverpool,GB,3,11,30,0,0
City Wine Bar,Liverpool,GB,4,11,30,1,0
City Wine Bar,Liverpool,GB,5,11,30,1,0
City Wings,Detroit,US,0,11,0,20,0
City Wings,Detroit,US,1,11,0,20,0
City Wings,Detroit,US,2,11,0,20,0
City Wings,Detroit,US,3,11,0,20,0
City Wings,Detroit,US,4,11,0,22,0
City Wings,Detroit,US,5,11,0,20,0
Ciudad,Seattle,US,1,11,0,16,0
Ciudad,Seattle,US,1,17,0,22,0
Ciudad,Seattle,US,2,11,0,16,0
Ciudad,Seattle,US,2,17,0,22,0
Ciudad,Seattle,US,3,11,0,16,0
Ciudad,Seattle,US,3,17,0,22,0
Ciudad,Seattle,US,4,11,0,16,0
Ciudad,Seattle,US,4,17,0,22,0
Ciudad,Seattle,US,5,11,0,22,0
CJ Lunch Bar,Melbourne,AU,0,10,30,20,30
CJ Lunch Bar,Melbourne,AU,1,10,30,20,30
CJ Lunch Bar,Melbourne,AU,2,10,30,20,30
CJ Lunch Bar,Melbourne,AU,3,10,30,20,30
CJ Lunch Bar,Melbourne,AU,4,10,30,20,30
CK Mediterranean Grille & Catering,Detroit,US,0,10,30,19,0
CK Mediterranean Grille & Catering,Detroit,US,1,10,30,19,0
CK Mediterranean Grille & Catering,Detroit,US,2,10,30,19,0
CK Mediterranean Grille & Catering,Detroit,US,3,10,30,19,0
CK Mediterranean Grille & Catering,Detroit,US,4,10,30,19,0
Clarences,Mt Lawley,AU,0,16,0,0,0
Clarences,Mt Lawley,AU,1,16,0,0,0
Clarences,Mt Lawley,AU,2,16,0,0,0
Clarences,Mt Lawley,AU,3,16,0,0,0
Clarences,Mt Lawley,AU,4,12,0,0,0
Clarences,Mt Lawley,AU,5,12,0,0,0
Clarences,Mt Lawley,AU,6,12,0,22,0
Classic Burger,Houston,US,0,10,0,21,0
Classic Burger,Houston,US,1,10,0,21,0
Classic Burger,Houston,US,2,10,0,21,0
Classic Burger,Houston,US,3,10,0,21,0
Classic Burger,Houston,US,4,10,0,21,0
Classic Burger,Houston,US,5,9,0,21,0
Classic Burger,Houston,US,6,10,0,21,0
Classic Curry,Melbourne,AU,0,11,0,22,0
Classic Curry,Melbourne,AU,1,11,0,22,0
Classic Curry,Melbourne,AU,2,11,0,22,0
Classic Curry,Melbourne,AU,3,11,0,22,0
Classic Curry,Melbourne,AU,4,11,0,22,0
Classic Curry,Melbourne,AU,5,11,0,22,0
Classic Curry,Melbourne,AU,6,11,0,22,0
Clay Pot Cafe,Boston,US,0,11,30,22,0
Clay Pot Cafe,Boston,US,1,11,30,22,0
Clay Pot Cafe,Boston,US,2,11,30,22,0
Clay Pot Cafe,Boston,US,3,11,30,22,0
Clay Pot Cafe,Boston,US,4,11,30,23,0
Clay Pot Cafe,Boston,US,5,11,30,23,0
Clay Pot Cafe,Boston,US,6,11,30,22,0
Claypots Evening Star,Melbourne,AU,0,11,0,23,0
Claypots Evening Star,Melbourne,AU,1,11,0,23,0
Claypots Evening Star,Melbourne,AU,2,11,0,23,0
Claypots Evening Star,Melbourne,AU,3,11,0,23,0
Claypots Evening Star,Melbourne,AU,4,11,0,23,0
Claypots Evening Star,Melbourne,AU,5,11,0,23,0
Claypots Evening Star,Melbourne,AU,6,11,0,23,0
Cleo,Las Vegas,US,0,18,0,22,30
Cleo,Las Vegas,US,1,18,0,22,30
Cleo,Las Vegas,US,2,18,0,22,30
Cleo,Las Vegas,US,3,18,0,22,30
Cleo,Las Vegas,US,4,18,0,23,0
Cleo,Las Vegas,US,5,18,0,23,0
Cleo,Las Vegas,US,6,18,0,22,30
Cleopatra Mediterranean Grill,Detroit,US,0,10,0,22,0
Cleopatra Mediterranean Grill,Detroit,US,1,10,0,22,0
Cleopatra Mediterranean Grill,Detroit,US,2,10,0,22,0
Cleopatra Mediterranean Grill,Detroit,US,3,10,0,22,0
Cleopatra Mediterranean Grill,Detroit,US,4,10,0,22,0
Cleopatra Mediterranean Grill,Detroit,US,5,10,0,22,0
Cleopatra Mediterranean Grill,Detroit,US,6,10,0,22,0
Cliff Bell's,Detroit,US,1,16,0,0,0
Cliff Bell's,Detroit,US,2,16,0,0,0
Cliff Bell's,Detroit,US,3,16,0,0,0
Cliff Bell's,Detroit,US,4,16,0,1,0
Cliff Bell's,Detroit,US,5,17,0,1,30
Cliff Bell's,Detroit,US,6,11,0,22,0
Clockjack,London,GB,0,12,0,22,0
Clockjack,London,GB,1,12,0,22,0
Clockjack,London,GB,2,12,0,22,0
Clockjack,London,GB,3,12,0,23,0
Clockjack,London,GB,4,12,0,23,0
Clockjack,London,GB,5,12,0,23,0
Clockjack,London,GB,6,12,0,21,0
Clodeli,Sydney,AU,0,6,30,17,0
Clodeli,Sydney,AU,1,6,30,17,0
Clodeli,Sydney,AU,2,6,30,17,0
Clodeli,Sydney,AU,3,6,30,17,0
Clodeli,Sydney,AU,4,6,30,17,0
Clodeli,Sydney,AU,5,6,30,17,0
Clodeli,Sydney,AU,6,7,0,17,0
Clover,Boston,US,0,8,0,18,0
Clover,Boston,US,1,8,0,18,0
Clover,Boston,US,2,8,0,18,0
Clover,Boston,US,3,8,0,18,0
